id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
847387738667289885,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,503162792,Steve,East Region,Changi,1.3905472,103.9859695,Private room,194,1,1,2023-05-10,0.22,6,295,1,L0050
847422898785840143,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,503162792,Steve,East Region,Changi,1.3905472,103.9859695,Private room,196,1,1,2023-06-23,0.32,6,99,1,L0050
847426428559637649,Hotel in Singapore · ★4.33 · 1 bedroom · 1 bed · 1 private bath,503162792,Steve,East Region,Changi,1.3905472,103.9859695,Private room,175,1,3,2023-08-12,0.73,6,84,3,L0050
847426716713221333,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,503162792,Steve,East Region,Changi,1.3905472,103.9859695,Private room,218,1,0,,,6,310,0,L0050
847528864890195254,Hotel in Singapore · ★3.78 · 1 bedroom · 1 bed · 1 shared bath,505473762,The Assembly Place,Central Region,Rochor,1.3084095729162613,103.8550509527419,Private room,91,1,18,2023-09-01,2.98,1,337,18,S0537
847621212311732733,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,466330896,Blueground,Central Region,Bukit Timah,1.3299736,103.7969967,Entire home/apt,266,92,0,,,79,233,0,
847621665018584052,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,466330896,Blueground,Central Region,Bukit Timah,1.3299736,103.7969967,Entire home/apt,225,92,0,,,79,300,0,
848806631668580792,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,503162792,Steve,East Region,Changi,1.3905472,103.9859695,Private room,158,14,0,,,6,84,0,L0050
848861923271649351,Hotel in Singapore · 1 bedroom · 1 bed · 1.5 baths,505188024,Yi,Central Region,Southern Islands,1.2531961,103.8194919,Private room,268,1,0,,,4,0,0,Authorised Serviced Apartment
848903670932742048,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,503162792,Steve,East Region,Changi,1.3905472,103.9859695,Private room,178,14,0,,,6,99,0,L0050
848954629658093852,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,505188024,Yi,Central Region,Southern Islands,1.2531961,103.8194919,Private room,268,1,0,,,4,0,0,Authorised Serviced Apartment
849114041018161966,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,466330896,Blueground,Central Region,Downtown Core,1.2735453,103.8454928,Entire home/apt,250,92,0,,,79,365,0,
850284372406962940,Serviced apartment in Singapore · ★4.50 · 3 bedrooms · 4 beds · 2 baths,323944827,Green,Central Region,Geylang,1.3126417588356663,103.87820107026478,Entire home/apt,319,3,20,2023-08-19,3.39,11,164,20,Authorised Serviced Apartment
851052793984170859,Rental unit in Singapore · 1 bedroom · 1 bed · 2 baths,238891646,Neha,Central Region,Bukit Merah,1.2887435139625916,103.83174216275182,Entire home/apt,360,6,0,,,139,364,0,Authorised Serviced Apartment
851903417798111340,Serviced apartment in Singapore · 2 bedrooms · 3 beds · 3 baths,151196270,Hmlet,Central Region,Newton,1.3147731837026022,103.83722991418101,Entire home/apt,212,90,0,,,2,170,0,Authorised Serviced Apartment
851980188132812708,Rental unit in Singapore · 4 bedrooms · 5 beds · 3 baths,300765938,Xacco,Central Region,Bukit Timah,1.3189704896027579,103.77304713141473,Entire home/apt,299,90,0,,,28,364,0,Authorised Serviced Apartment
851999248891248351,Rental unit in Singapore · 3 bedrooms · 4 beds · 2 baths,300765938,Xacco,Central Region,Queenstown,1.2903764157942452,103.76551703909274,Entire home/apt,235,90,0,,,28,364,0,Authorised Serviced Apartment
852019499248537738,Rental unit in Singapore · 3 bedrooms · 5 beds · 2 baths,300765938,Xacco,Central Region,Geylang,1.31233,103.88689,Entire home/apt,240,90,0,,,28,365,0,Authorised Serviced Apartment
852149181396139440,Rental unit in Singapore · ★4.67 · 2 bedrooms · 2 beds · 2 baths,8527085,Ben,Central Region,Newton,1.3048031281984127,103.83798835378845,Entire home/apt,557,3,6,2023-07-18,1.23,3,62,6,Authorised Serviced Apartment
852527793871911527,Rental unit in Singapore · ★5.0 · 2 bedrooms · 2 beds · 1 bath,138649185,Apac,Central Region,Novena,1.3242832656772208,103.84573506586341,Entire home/apt,588,6,3,2023-08-16,0.51,253,364,3,Authorised Serviced Apartment
852593319292806152,Rental unit in Singapore · 3 bedrooms · 5 beds · 3 baths,138649185,Apac,Central Region,Downtown Core,1.2764779658915522,103.84741500561665,Entire home/apt,970,30,0,,,253,364,0,Authorised Serviced Apartment
852687125317619966,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,466330896,Blueground,Central Region,Downtown Core,1.2795525,103.8472939,Entire home/apt,272,92,0,,,79,237,0,
852697989812131944,Rental unit in Singapore · 2 bedrooms · 2 beds · 4.5 baths,506544191,Dan,Central Region,Bukit Merah,1.2842096,103.8297195,Entire home/apt,360,1,0,,,3,7,0,Authorised Serviced Apartment
852711649412382555,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,506544191,Dan,Central Region,Bukit Merah,1.2842096,103.8297195,Entire home/apt,156,1,2,2023-05-20,0.43,3,20,2,Authorised Serviced Apartment
852871951491349276,Rental unit in Singapore · ★4.67 · 1 bedroom · 1 bed · 1 bath,46685310,Yyin,Central Region,River Valley,1.2963034769559008,103.83838249522185,Entire home/apt,185,7,3,2023-08-21,0.54,25,356,3,Authorised Serviced Apartment
852871981598768110,Rental unit in Singapore · ★4.18 · 1 bedroom · 1 bed · 1 private bath,46685310,Yyin,Central Region,River Valley,1.2966339639778917,103.84076764492764,Private room,132,2,17,2023-09-05,3.38,25,322,17,Authorised Serviced Apartment
853123534601698361,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,38753656,Mary,Central Region,Southern Islands,1.2531961,103.8194919,Private room,362,1,2,2023-05-11,0.34,3,71,2,Authorised Serviced Apartment
853124282207206763,Hotel in Singapore · 1 bedroom · 2 beds · 3 baths,38753656,Mary,Central Region,Southern Islands,1.252302417310923,103.82032262628185,Private room,803,1,0,,,3,6,0,Authorised Serviced Apartment
853137147766803126,Hotel in Singapore · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,38753656,Mary,Central Region,Southern Islands,1.2521323631410064,103.82045144221132,Private room,348,1,5,2023-08-09,0.91,3,49,5,Authorised Serviced Apartment
853275974601341052,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,66406177,Jay,Central Region,Novena,1.3246438565007626,103.85363325494633,Entire home/apt,130,92,0,,,144,218,0,
853329655146229701,Aparthotel in Singapore · Studio · 1 bed · 1 bath,23336011,Heritage,Central Region,Outram,1.2835403,103.8439533,Entire home/apt,192,1,2,2023-07-08,0.39,62,272,2,S0543
853333353954940277,Aparthotel in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 bath,23336011,Heritage,Central Region,Outram,1.2835403,103.8439533,Entire home/apt,224,1,5,2023-09-20,0.99,62,294,5,S0543
853800993620526533,Rental unit in Singapore · 1 bedroom · 1 bed · 1 shared bath,506012390,Sue Seok Khim,Central Region,Queenstown,1.292061702746787,103.80732589623722,Private room,68,92,0,,,3,365,0,
854000299997801222,Rental unit in Singapore · 2 bedrooms · 2 beds · 3 baths,506544191,Dan,Central Region,Bukit Merah,1.2842314,103.8298227,Entire home/apt,399,1,2,2023-06-02,0.51,3,25,2,Authorised Serviced Apartment
854147454206221585,Rental unit in Singapore · ★4.33 · 2 bedrooms · 2 beds · 1 bath,61619807,Ong,Central Region,River Valley,1.2948763893438107,103.83836711181996,Entire home/apt,305,2,6,2023-08-18,1.18,28,262,6,Authorised Serviced Apartment
854229329259305463,Rental unit in Singapore · 3 bedrooms · 3 beds · 2 baths,300765938,Xacco,West Region,Clementi,1.3201592192295843,103.75437488731306,Entire home/apt,215,90,0,,,28,364,0,Authorised Serviced Apartment
854518096244077588,Rental unit in Singapore · 1 bedroom · 1 bed · 2 shared baths,506012390,Sue Seok Khim,Central Region,Bukit Timah,1.3193384468289377,103.77634742817212,Private room,79,92,0,,,3,280,0,
855442493247789422,Boat in Singapore · 1 bedroom · 2 beds · 1 bath,481921424,Sophie,West Region,Tuas,1.3414490979636071,103.63457202267159,Entire home/apt,145,6,0,,,1,67,0,Authorised Serviced Apartment
855461640954386054,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,461973800,Ruth Mandy,Central Region,Kallang,1.3200090969280205,103.86382565957402,Entire home/apt,123,92,1,2023-08-09,0.65,2,266,1,
855990949677399210,Home in Singapore · 1 bedroom · 1 bed · 1 private bath,45810508,Jannah Et Kathir,North Region,Sembawang,1.4578019855396456,103.83761708420597,Private room,100,92,0,,,1,179,0,
856102581729821629,Hotel in Singapore · 1 bedroom · 1 bed · 1.5 baths,505188024,Yi,Central Region,Southern Islands,1.2526218988180156,103.82048627950525,Private room,720,1,0,,,4,0,0,Authorised Serviced Apartment
856131872826507885,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,37964493,Kingsley,Central Region,Novena,1.3250729,103.8491117,Entire home/apt,250,92,0,,,5,365,0,
856214508230277566,Rental unit in Singapore · 4 bedrooms · 5 beds · 2 baths,300765938,Xacco,West Region,Clementi,1.3215721850428694,103.7526717161616,Entire home/apt,260,90,0,,,28,364,0,Authorised Serviced Apartment
856237979894932179,Rental unit in Singapore · 1 bedroom · 1 bed · 1 shared bath,292851196,Camille,West Region,Jurong West,1.3446227939653208,103.69106378240679,Private room,40,100,0,,,1,265,0,
856315486612134805,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,300765938,Xacco,West Region,Clementi,1.3197018194429213,103.75243348882668,Entire home/apt,145,90,0,,,28,364,0,Authorised Serviced Apartment
856338018320193673,Rental unit in Singapore · 3 bedrooms · 3 beds · 3 baths,300765938,Xacco,West Region,Jurong East,1.3334332010564338,103.74497267056476,Entire home/apt,235,90,0,,,28,364,0,Authorised Serviced Apartment
856350135874540052,Home in Singapore · 1 bedroom · 4 beds · 1 shared bath,507286696,Lok,West Region,Jurong West,1.353325919401988,103.69700556655971,Private room,45,92,0,,,1,265,0,
856720271006671465,Rental unit in Singapore · 1 bedroom · 1 bed · 1 shared bath,5642850,Stephany,Central Region,River Valley,1.3030168427837505,103.82704928962382,Private room,40,92,0,,,1,115,0,
856762865967097045,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,151196270,Hmlet,Central Region,Toa Payoh,1.34095966477327,103.88263771760201,Entire home/apt,198,90,0,,,2,207,0,Authorised Serviced Apartment
856893840908837829,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,138649185,Apac,Central Region,Rochor,1.3058736796478736,103.85183691214688,Entire home/apt,543,6,0,,,253,350,0,Authorised Serviced Apartment
856903119772673106,Rental unit in Singapore · 3 bedrooms · 3 beds · 2 baths,300765938,Xacco,West Region,Clementi,1.3186464666844697,103.75251803442679,Entire home/apt,240,90,0,,,28,364,0,Authorised Serviced Apartment
857219607985909970,Rental unit in Singapore · ★3.80 · 1 bedroom · 1 bed · 1 bath,61619807,Ong,Central Region,River Valley,1.2948659833400065,103.83830775838359,Entire home/apt,210,2,5,2023-09-05,2.21,28,355,5,Authorised Serviced Apartment
857219623289410236,Rental unit in Singapore · ★4.33 · 1 bedroom · 1 bed · 1 bath,61619807,Ong,Central Region,River Valley,1.2944805344975174,103.83801855144976,Entire home/apt,208,2,3,2023-06-08,0.56,28,351,3,Authorised Serviced Apartment
857219667824194226,Rental unit in Singapore · ★4.33 · 1 bedroom · 1 bed · 1 bath,61619807,Ong,Central Region,River Valley,1.2951522212123454,103.84003151445735,Entire home/apt,215,2,3,2023-09-05,0.94,28,355,3,Authorised Serviced Apartment
857738312058474471,Rental unit in Singapore · 3 bedrooms · 3 beds · 2 baths,300765938,Xacco,West Region,Clementi,1.31716,103.75485,Entire home/apt,245,90,0,,,28,364,0,Authorised Serviced Apartment
857776843491356459,Rental unit in Singapore · 3 bedrooms · 4 beds · 2 baths,300765938,Xacco,West Region,Clementi,1.3197302528277741,103.75238395371328,Entire home/apt,300,90,0,,,28,364,0,Authorised Serviced Apartment
857794766634277790,Rental unit in Singapore · 4 bedrooms · 4 beds · 2 baths,300765938,Xacco,West Region,Clementi,1.319617329261935,103.75410056413216,Entire home/apt,285,90,0,,,28,364,0,Authorised Serviced Apartment
859064135570315790,Rental unit in Singapore · 3 bedrooms · 3 beds · 2 baths,300765938,Xacco,West Region,Clementi,1.29731877799963,103.7661444461035,Entire home/apt,240,90,0,,,28,364,0,Authorised Serviced Apartment
859162396804139167,Rental unit in Singapore · 3 bedrooms · 3 beds · 2 baths,300765938,Xacco,West Region,Clementi,1.3192887370861022,103.75445872138106,Entire home/apt,240,90,0,,,28,364,0,Authorised Serviced Apartment
859166984543739649,Rental unit in Singapore · 4 bedrooms · 4 beds · 2 baths,300765938,Xacco,Central Region,Queenstown,1.3051013571060586,103.78399088642409,Entire home/apt,255,90,0,,,28,287,0,Authorised Serviced Apartment
859171597002185671,Rental unit in Singapore · 3 bedrooms · 5 beds · 2 baths,300765938,Xacco,West Region,Clementi,1.3156691187669363,103.75728750335122,Entire home/apt,310,90,0,,,28,364,0,Authorised Serviced Apartment
859186207745669919,Rental unit in Singapore · 3 bedrooms · 5 beds · 2 baths,300765938,Xacco,West Region,Clementi,1.3168119880015252,103.75339351901839,Entire home/apt,295,90,0,,,28,364,0,Authorised Serviced Apartment
859234727804164652,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,466330896,Blueground,Central Region,Bukit Timah,1.3299736,103.7969967,Entire home/apt,233,92,0,,,79,314,0,
859632866440701199,Rental unit in Singapore · 6 bedrooms · 6 beds · 2 shared baths,51192846,Enzo,Central Region,Rochor,1.3021830040712632,103.8500760921563,Private room,68,92,0,,,3,91,0,
859837503480355610,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,138649185,Apac,Central Region,Toa Payoh,1.3393836942625323,103.86861902831099,Entire home/apt,250,92,0,,,253,364,0,
860866850109676130,Rental unit in Singapore · ★4.60 · 1 bedroom · 1 bed · 1 bath,46685310,Yyin,Central Region,River Valley,1.2963695591289586,103.83824125339939,Entire home/apt,208,2,5,2023-07-22,0.93,25,352,5,Authorised Serviced Apartment
860867368583031545,Rental unit in Singapore · ★4.0 · 1 bedroom · 1 bed · 1 bath,46685310,Yyin,Central Region,River Valley,1.29444,103.83965,Entire home/apt,175,2,4,2023-09-05,0.98,25,344,4,Authorised Serviced Apartment
860890688959234207,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,61619807,Ong,Central Region,River Valley,1.2944382573783755,103.8395379128062,Entire home/apt,175,2,1,2023-05-21,0.24,28,353,1,Authorised Serviced Apartment
860891616971085815,Rental unit in Singapore · ★4.71 · 1 bedroom · 2 beds · 1 bath,61619807,Ong,Central Region,River Valley,1.2959230857258481,103.84020723977964,Entire home/apt,365,2,14,2023-08-29,2.75,28,297,14,Authorised Serviced Apartment
861306142531033900,Home in Singapore · ★4.78 · 1 bedroom · 1 bed · 1 bath,211210302,Sunny&Lucy,Central Region,Kallang,1.314822972789678,103.85237186114175,Private room,69,2,9,2023-09-06,1.90,6,169,9,Authorised Serviced Apartment
861510221517219229,Home in Singapore · 3 bedrooms · 3 beds · 2.5 baths,211210302,Sunny&Lucy,Central Region,Kallang,1.3148906361954573,103.85324585438623,Entire home/apt,389,2,0,,,6,294,0,Authorised Serviced Apartment
861528967359064492,Home in Singapore · 1 bedroom · 1 bed · 1 shared bath,106363186,Adam,East Region,Bedok,1.3224153756784207,103.9234822852088,Private room,77,92,0,,,1,365,0,
861583739734518986,Rental unit in Singapore · 1 bedroom · 1 bed · Shared half-bath,70790155,文彬,West Region,Jurong West,1.3397592,103.702718,Private room,60,184,0,,,1,365,0,
862523845146407501,Rental unit in Singapore · 1 bedroom · 1 bed · 1 shared bath,28551332,Micky,East Region,Tampines,1.3380006,103.9581479,Shared room,40,92,0,,,2,0,0,
862592102148065330,Rental unit in Singapore · 3 bedrooms · 3 beds · 2 baths,6947493,Sandy Pin,Central Region,Tanglin,1.2930673303406715,103.82933632498863,Entire home/apt,231,92,0,,,1,0,0,
862843043295789863,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,466330896,Blueground,Central Region,River Valley,1.3,103.82554,Entire home/apt,323,92,0,,,79,243,0,
862872699561408670,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,138649185,Apac,Central Region,Novena,1.324267544965658,103.84565798318236,Entire home/apt,588,6,0,,,253,352,0,Authorised Serviced Apartment
863260350382867564,Rental unit in Singapore · 1 bedroom · 1 bed · 2 shared baths,492461583,Claudia,Central Region,Singapore River,1.2907055688285132,103.83677102895403,Private room,91,30,0,,,6,314,0,Authorised Serviced Apartment
863615482548080636,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,491252389,Owen House,Central Region,Rochor,1.3117237,103.8549935,Private room,258,1,2,2023-06-21,0.63,4,0,2,M0107
863621662687867638,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,491252389,Owen House,Central Region,Rochor,1.3117237,103.8549935,Private room,303,1,0,,,4,0,0,M0107
863627022817645925,Hotel in Singapore · 1 bedroom · 1 bed · 1 private bath,491252389,Owen House,Central Region,Rochor,1.3117237,103.8549935,Private room,320,1,0,,,4,0,0,M0107
863992542062626637,Guest suite in Singapore · 1 bedroom · 1 bed · 1 bath,492461583,Claudia,Central Region,Singapore River,1.2910059,103.8367867,Entire home/apt,160,30,0,,,6,205,0,Authorised Serviced Apartment
864096593582572949,Serviced apartment in Singapore · 1 bedroom · 2 beds · 1.5 baths,14818409,Catherine,North-East Region,Punggol,1.40529,103.9092,Private room,119,2,1,2023-05-23,0.24,17,178,1,Authorised Serviced Apartment
